,CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL.1,C3_COUNT_WOMEN+,SYMBOL.2,C10_RATE_TOTAL,SYMBOL.3,C11_RATE_MEN+,SYMBOL.4,C12_RATE_WOMEN+,SYMBOL.5
395162,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,513,            Hebrew,,90.0,,50.0,,45.0,,0.5,,0.6,,0.5,
395163,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,514,            Maltese,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395164,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,515,            Tigrigna,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395165,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,516,"            Semitic languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395166,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,517,        Austro-Asiatic languages,,50.0,,20.0,,30.0,,0.3,,0.2,,0.3,
395167,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,518,          Khmer (Cambodian),,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395168,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,519,          Vietnamese,,50.0,,20.0,,30.0,,0.3,,0.2,,0.3,
395169,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,520,"          Austro-Asiatic languages, n.i.e",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395170,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,521,        Austronesian languages,,145.0,,50.0,,95.0,,0.8,,0.6,,1.0,
395171,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,522,          Bikol,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395172,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,523,"          Bisaya, n.o.s.",,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395173,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,524,          Cebuano,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395174,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,525,          Fijian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395175,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,526,          Hiligaynon,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395176,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,527,          Ilocano,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395177,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,528,          Indonesian,,65.0,,25.0,,40.0,,0.4,,0.3,,0.4,
395178,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,529,          Kankanaey,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395179,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,530,          Kinaray-a,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395180,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,531,          Malagasy languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395181,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,532,            Merina,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395182,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,533,"            Malagasy, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395183,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,534,          Malay,,5.0,,5.0,,0.0,,0.0,,0.1,,0.0,
395184,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,535,"          Pampangan (Kapampangan, Pampango)",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395185,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,536,          Pangasinan,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395186,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,537,"          Tagalog (Pilipino, Filipino)",,55.0,,20.0,,35.0,,0.3,,0.2,,0.4,
395187,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,538,          Waray-Waray,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395188,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,539,"          Austronesian languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395189,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,540,        Creole languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395190,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,541,          Haitian Creole,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395191,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,542,          Jamaican English Creole,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395192,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,543,          Krio,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395193,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,544,          Morisyen,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395194,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,545,          Sango,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395195,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,546,"          Creole, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395196,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,547,"          Creole languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395197,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,548,        Dravidian languages,,90.0,,45.0,,45.0,,0.5,,0.5,,0.5,
395198,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,549,          Kannada,,10.0,,5.0,,10.0,,0.1,,0.1,,0.1,
395199,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,550,          Malayalam,,20.0,,10.0,,10.0,,0.1,,0.1,,0.1,
395200,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,551,          Tamil,,30.0,,15.0,,15.0,,0.2,,0.2,,0.2,
395201,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,552,          Telugu,,25.0,,10.0,,15.0,,0.1,,0.1,,0.2,
395202,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,553,          Tulu,,10.0,,5.0,,0.0,,0.1,,0.1,,0.0,
395203,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,554,"          Dravidian languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395204,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,555,        Georgian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395205,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,556,        Hmong-Mien languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395206,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,557,        Indo-European languages,,2390.0,,1215.0,,1180.0,,13.1,,14.1,,12.2,
395207,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,558,          Albanian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395208,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,559,          Armenian,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395209,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,560,          Balto-Slavic languages,,385.0,,180.0,,205.0,,2.1,,2.1,,2.1,
395210,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,561,            Baltic languages,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395211,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,562,              Latvian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395212,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,563,              Lithuanian,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395213,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,564,            Slavic languages,,385.0,,180.0,,195.0,,2.1,,2.1,,2.0,
395214,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,565,              Belarusian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395215,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,566,              Bulgarian,,10.0,,5.0,,5.0,,0.1,,0.1,,0.1,
395216,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,567,              Czech,,15.0,,10.0,,5.0,,0.1,,0.1,,0.1,
395217,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,568,              Macedonian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395218,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,569,              Polish,,55.0,,35.0,,20.0,,0.3,,0.4,,0.2,
395219,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,570,              Russian,,215.0,,105.0,,110.0,,1.2,,1.2,,1.1,
395220,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,571,              Rusyn,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395221,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,572,              Serbo-Croatian,,40.0,,15.0,,25.0,,0.2,,0.2,,0.3,
395222,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,573,                Bosnian,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395223,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,574,                Croatian,,15.0,,0.0,,15.0,,0.1,,0.0,,0.2,
395224,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,575,                Serbian,,20.0,,10.0,,10.0,,0.1,,0.1,,0.1,
395225,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,576,"                Serbo-Croatian, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395226,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,577,              Slovak,,15.0,,10.0,,10.0,,0.1,,0.1,,0.1,
395227,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,578,              Slovene (Slovenian),,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395228,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,579,              Ukrainian,,30.0,,10.0,,15.0,,0.2,,0.1,,0.2,
395229,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,580,"              Slavic languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395230,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,581,          Celtic languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395231,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,582,            Irish,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395232,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,583,            Scottish Gaelic,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395233,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,584,            Welsh,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395234,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,585,"            Celtic languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395235,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,586,          Germanic languages,,355.0,,195.0,,160.0,,1.9,,2.3,,1.7,
395236,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,587,            Frisian,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395237,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,588,            High German languages,,175.0,,105.0,,70.0,,1.0,,1.2,,0.7,
395238,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,589,              German,,170.0,,105.0,,65.0,,0.9,,1.2,,0.7,
395239,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,590,              Pennsylvania German,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395240,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,591,              Swiss German,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395241,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,592,              Yiddish,,5.0,,5.0,,0.0,,0.0,,0.1,,0.0,
395242,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,593,            Low Saxon-Low Franconian languages,,160.0,,75.0,,85.0,,0.9,,0.9,,0.9,
395243,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,594,              Afrikaans,,10.0,,5.0,,5.0,,0.1,,0.1,,0.1,
395244,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,595,              Dutch,,145.0,,70.0,,75.0,,0.8,,0.8,,0.8,
395245,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,596,"              Low German, n.o.s.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395246,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,597,              Low Saxon,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395247,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,598,              Plautdietsch,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395248,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,599,              Vlaams (Flemish),,0.0,,5.0,,0.0,,0.0,,0.1,,0.0,
395249,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,600,            Scandinavian languages,,25.0,,10.0,,15.0,,0.1,,0.1,,0.2,
395250,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,601,              Danish,,10.0,,5.0,,5.0,,0.1,,0.1,,0.1,
395251,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,602,              Icelandic,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395252,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,603,              Norwegian,,5.0,,0.0,,5.0,,0.0,,0.0,,0.1,
395253,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,604,              Swedish,,10.0,,10.0,,5.0,,0.1,,0.1,,0.1,
395254,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,605,"            Germanic languages, n.i.e.",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395255,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,606,          Greek,,15.0,,5.0,,5.0,,0.1,,0.1,,0.1,
395256,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,607,          Indo-Iranian languages,,950.0,,490.0,,460.0,,5.2,,5.7,,4.8,
395257,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,608,            Indo-Aryan languages,,440.0,,245.0,,200.0,,2.4,,2.8,,2.1,
395258,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,609,              Assamese,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395259,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,610,              Bengali,,75.0,,45.0,,35.0,,0.4,,0.5,,0.4,
395260,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,611,              Gujarati,,25.0,,15.0,,10.0,,0.1,,0.2,,0.1,
395261,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,612,              Hindi,,110.0,,60.0,,55.0,,0.6,,0.7,,0.6,
395262,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,613,              Kacchi,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395263,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,614,              Kashmiri,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395264,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,615,              Konkani,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
395265,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,616,              Marathi,,15.0,,10.0,,10.0,,0.1,,0.1,,0.1,
395266,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,617,              Nepali,,15.0,,5.0,,10.0,,0.1,,0.1,,0.1,
395267,2021,2021A00055915020,5915020,Census subdivision,"Metro Vancouver A, Regional district electoral area (RDA)",6.8,8.5,0,618,              Oriya languages,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
